,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,credit,Decile,TotalHP
11348,0,0,1,0,180000,1,4,1,1,1,0,0,0,18,2,2,8,1
11349,0,0,1,0,157500,1,4,1,1,1,0,1,0,18,2,0,7,2
11350,0,0,1,1,121500,2,1,2,1,1,0,0,0,11,2,2,7,1
11351,0,0,1,2,180000,2,1,1,1,1,0,0,0,3,4,0,8,1
11352,0,0,1,0,90000,1,4,2,1,1,0,0,0,18,1,2,6,1
11353,1,0,1,1,225000,4,4,1,1,1,1,0,0,8,3,2,8,2
11354,0,0,1,0,130500,4,4,1,1,1,0,0,0,3,2,2,7,1
11355,0,0,1,1,99000,4,4,0,1,1,1,0,0,8,3,0,6,2
11356,0,0,1,0,225000,4,2,1,1,1,0,0,1,10,2,2,8,1
11357,1,0,0,0,112500,0,4,1,1,1,1,0,0,4,2,2,6,2
11358,0,0,1,0,135000,2,4,1,1,1,0,1,0,3,2,2,7,2
11359,0,0,1,0,315000,4,4,1,1,1,1,1,0,18,2,2,8,3
11360,0,0,1,0,135000,2,1,2,1,1,0,0,0,3,1,2,7,1
11361,0,0,1,0,99000,4,4,1,1,1,1,0,0,14,2,2,6,2
11362,1,1,0,0,261000,2,1,1,2,1,0,0,0,3,2,0,8,1
11363,1,1,1,1,427500,4,1,1,1,1,0,0,0,10,3,1,8,1
11364,0,0,0,1,202500,0,4,2,1,1,0,0,0,14,2,2,8,1
11365,0,1,1,0,225000,4,1,1,1,1,1,0,0,18,2,2,8,2
11366,1,0,1,0,202500,4,1,1,1,1,0,0,0,10,2,1,8,1
11367,1,1,1,0,450000,4,4,3,1,1,0,0,0,6,1,2,8,1
11368,0,0,1,0,112500,4,4,3,1,1,0,1,0,6,1,1,6,2
11369,0,1,1,0,360000,4,4,1,1,1,0,0,0,6,2,2,8,1
11370,0,1,0,0,157500,4,2,3,1,1,1,0,0,10,1,2,7,2
11371,1,1,1,0,90000,4,4,1,5,1,1,0,0,18,2,2,6,2
11372,1,0,1,0,225000,4,4,1,1,1,1,0,0,8,2,2,8,2
11373,0,0,0,1,135000,2,1,1,1,1,1,0,0,10,3,1,7,2
11374,0,0,1,1,108000,4,4,1,1,1,0,1,0,14,3,1,6,2
11375,0,0,1,1,162000,4,4,1,1,1,0,1,1,18,3,0,7,2
11376,1,1,1,0,157500,4,4,1,1,1,0,0,0,8,2,2,7,1
11377,1,1,0,1,225000,4,4,1,1,1,0,0,0,8,3,1,8,1
11378,0,0,1,0,180000,4,1,0,1,1,0,1,0,10,2,2,8,2
11379,1,0,1,0,112500,0,1,1,1,1,1,0,1,10,2,1,6,2
11380,0,0,1,0,180000,4,4,1,1,1,0,1,0,8,2,1,8,2
11381,1,1,0,0,360000,4,1,3,1,1,1,1,0,10,1,0,8,3
11382,0,0,0,0,76500,1,4,1,1,1,0,0,0,18,2,0,5,1
11383,0,0,1,0,180000,1,4,0,1,1,0,0,0,18,2,2,8,1
11384,1,0,1,0,270000,0,4,3,2,1,0,0,0,2,1,2,8,1
11385,0,0,1,0,94500,1,4,4,1,1,0,0,0,18,1,1,6,1
11386,1,1,0,0,157500,4,4,1,4,1,1,1,0,3,2,2,7,3
11387,0,0,1,0,175500,1,4,1,1,1,0,1,0,18,2,0,7,2
11388,0,0,1,0,292500,4,1,1,1,1,0,1,0,0,2,1,8,2
11389,1,1,0,0,135000,4,4,1,1,1,1,0,0,4,2,2,7,2
11390,0,0,0,0,135000,4,4,1,5,1,0,0,0,18,2,1,7,1
11391,0,1,0,1,112500,0,4,1,1,1,0,0,1,18,3,0,6,1
11392,0,1,0,0,135000,0,1,1,1,1,1,1,1,6,2,0,7,3
11393,0,0,0,0,157500,4,4,0,1,1,0,0,0,8,2,2,7,1
11394,0,0,1,0,112500,4,1,1,1,1,1,0,0,3,2,2,6,2
11395,1,1,1,0,315000,0,4,1,1,1,0,1,0,10,2,0,8,2
11396,0,0,1,0,90000,1,4,2,1,1,0,0,0,18,1,1,6,1
11397,0,0,0,1,108000,4,4,2,1,1,0,1,0,18,2,2,6,2
11398,0,0,0,2,180000,2,1,1,1,1,1,0,0,3,4,1,8,2
11399,0,1,0,1,157500,4,4,1,1,1,0,0,0,14,3,1,7,1
11400,1,1,0,0,157500,0,4,1,1,1,0,0,0,4,2,0,7,1
11401,0,0,1,0,144000,4,4,1,1,1,0,0,0,14,2,0,7,1
11402,0,0,0,0,202500,0,1,1,2,1,0,0,0,18,2,2,8,1
11403,0,0,1,0,135000,1,4,1,1,1,0,1,0,18,2,0,7,2
11404,0,0,1,0,225000,2,1,1,1,1,0,1,0,18,2,2,8,2
11405,1,1,0,0,225000,0,4,1,2,1,1,0,0,18,2,2,8,2
11406,0,0,0,2,90000,2,1,1,3,1,0,0,0,10,4,2,6,1
11407,1,0,1,1,135000,4,4,0,1,1,0,0,0,18,3,2,7,1
11408,0,1,0,0,117000,1,4,0,1,1,0,1,0,18,2,2,6,2
11409,1,0,0,1,157500,4,1,1,1,1,0,1,0,18,3,2,7,2
11410,1,1,0,0,274500,0,4,1,1,1,0,0,0,8,2,0,8,1
11411,0,0,0,0,202500,4,4,1,1,1,0,0,0,14,2,2,8,1
11412,0,0,1,0,67500,1,1,1,1,1,0,0,0,18,2,0,4,1
11413,0,1,1,2,270000,0,1,1,1,1,0,1,0,10,4,0,8,2
11414,1,1,0,2,202500,4,4,1,1,1,0,0,0,8,4,1,8,1
11415,1,1,1,1,450000,4,1,1,3,1,0,0,0,10,3,1,8,1
11416,1,1,0,1,180000,4,1,1,1,1,0,0,0,4,3,2,8,1
11417,0,0,0,0,117000,1,4,1,1,1,0,1,0,18,2,2,6,2
11418,0,0,1,1,90000,4,4,3,1,1,0,0,0,8,2,1,6,1
11419,1,1,1,0,270000,4,4,0,1,1,0,0,0,8,2,2,8,1
11420,0,0,1,2,270000,0,1,1,1,1,0,0,0,18,4,2,8,1
11421,1,0,1,0,67500,4,4,1,1,1,0,0,0,8,2,2,4,1
11422,0,0,1,0,126000,4,4,2,1,1,1,1,0,1,1,2,7,3
11423,1,1,1,2,265500,4,1,1,1,1,0,0,0,8,4,1,8,1
11424,0,0,1,1,675000,0,1,1,1,1,0,1,0,18,3,2,8,2
11425,0,0,1,1,135000,4,4,1,1,1,0,0,0,14,3,1,7,1
11426,1,1,0,2,292500,0,4,1,1,1,0,1,0,18,4,2,8,2
11427,1,1,1,0,153000,4,1,2,5,1,0,0,1,10,1,2,7,1
11428,0,0,0,0,202500,4,1,0,1,1,1,1,0,14,2,2,8,3
11429,0,0,0,0,144000,0,4,3,1,1,0,0,0,10,1,2,7,1
11430,0,1,0,0,45000,4,4,1,1,1,1,1,0,18,2,2,2,3
11431,0,0,1,0,157500,2,4,4,1,1,0,1,0,4,1,1,7,2
11432,0,1,1,0,360000,1,1,1,1,1,0,1,0,18,2,2,8,2
11433,0,1,0,1,90000,4,4,1,1,1,1,0,0,14,3,2,6,2
11434,1,1,0,0,180000,0,1,0,1,1,1,0,0,4,2,2,8,2
11435,0,0,1,1,202500,4,4,1,1,1,0,0,0,18,3,2,8,1
11436,1,1,1,0,234000,0,1,0,1,1,1,1,0,6,2,2,8,3
11437,0,1,1,0,180000,0,1,1,1,1,0,0,0,14,2,2,8,1
11438,0,0,1,1,67500,0,1,1,1,1,0,0,1,17,3,2,4,1
11439,0,0,1,0,117000,4,4,1,1,1,0,0,0,8,2,0,6,1
11440,0,0,1,0,112500,2,1,1,1,1,0,1,0,3,2,0,6,2
11441,0,0,1,1,112500,4,4,0,1,1,0,0,0,3,3,2,6,1
11442,1,0,0,0,270000,4,2,3,1,1,0,0,0,18,1,0,8,1
11443,0,0,1,0,225000,1,1,1,1,1,0,1,0,18,2,2,8,2
11444,0,0,0,1,157500,4,4,2,1,1,0,0,0,11,2,2,7,1
11445,0,0,1,0,126000,2,1,1,1,1,0,0,0,3,2,2,7,1
11446,0,0,1,1,112500,4,4,4,1,1,1,1,0,12,2,2,6,3
11447,0,1,1,0,202500,1,1,4,1,1,0,0,0,18,1,0,8,1
11448,0,0,1,1,144000,4,1,0,1,1,1,1,1,15,3,2,7,3
11449,1,1,1,0,261000,4,2,1,1,1,0,1,0,10,2,1,8,2
11450,0,0,1,0,189000,1,1,2,1,1,0,0,0,18,1,1,8,1
11451,1,1,0,2,225000,0,4,1,1,1,0,0,0,18,4,2,8,1
11452,1,0,1,0,180000,4,4,3,1,1,1,0,0,16,1,2,8,2
11453,1,0,1,2,135000,0,4,1,1,1,0,0,0,18,4,1,7,1
11454,1,1,0,0,180000,4,4,1,1,1,1,1,0,8,2,1,8,3
11455,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,2,8,1
11456,0,0,1,1,315000,4,4,1,1,1,0,0,0,6,3,1,8,1
11457,0,0,0,0,117000,4,4,1,1,1,1,1,0,11,2,0,6,3
11458,1,1,1,2,157500,0,4,1,1,1,0,0,0,7,4,2,7,1
11459,1,1,1,2,225000,4,4,1,1,1,0,0,1,16,4,2,8,1
11460,0,0,0,0,292500,2,4,1,1,1,1,1,0,0,2,1,8,3
11461,0,0,0,0,171000,4,4,2,3,1,1,0,0,4,1,0,7,2
11462,0,1,0,1,67500,2,1,1,1,1,1,0,0,6,3,1,4,2
11463,1,0,0,1,360000,4,1,1,1,1,1,1,0,10,3,2,8,3
11464,0,0,1,0,225000,0,2,0,1,1,0,1,0,14,2,1,8,2
11465,1,0,1,0,180000,0,1,1,1,1,0,0,0,18,2,1,8,1
11466,1,0,1,0,180000,4,2,3,1,1,0,0,1,8,1,2,8,1
11467,0,1,1,0,135000,4,4,1,1,1,0,0,0,18,2,2,7,1
11468,0,0,1,0,292500,1,4,3,1,1,0,0,0,18,1,1,8,1
11469,0,0,1,2,67500,4,4,1,1,1,0,0,0,14,4,0,4,1
11470,0,1,1,1,135000,4,4,1,1,1,0,0,0,14,3,1,7,1
11471,0,0,0,0,94500,1,4,1,1,1,0,1,1,18,2,2,6,2
11472,1,0,1,0,99000,4,1,1,0,1,0,0,0,10,2,1,6,1
11473,0,0,1,0,144000,4,4,1,1,1,0,0,0,11,2,2,7,1
11474,0,1,0,0,202500,4,1,1,1,1,0,0,0,0,2,2,8,1
11475,0,0,1,1,112500,4,1,1,1,1,0,1,0,14,3,2,6,2
11476,1,1,0,0,360000,0,2,1,1,1,1,0,0,10,2,1,8,2
11477,0,0,1,0,315000,4,4,2,1,1,0,0,0,8,1,0,8,1
11478,0,1,0,0,292500,0,4,1,1,1,1,0,0,10,2,0,8,2
11479,0,0,1,2,112500,4,4,1,1,1,0,0,0,8,4,2,6,1
11480,0,0,0,1,90000,4,4,1,2,1,0,0,0,14,3,0,6,1
11481,1,1,1,0,90000,0,2,1,5,1,0,0,0,14,2,2,6,1
11482,1,1,1,0,225000,4,1,1,4,1,0,0,0,6,2,2,8,1
11483,1,1,0,0,337500,4,4,3,5,1,0,0,0,3,1,2,8,1
11484,0,0,0,0,135000,2,4,3,1,1,0,0,0,3,1,2,7,1
11485,0,0,1,0,90000,2,1,1,1,1,1,1,0,3,2,2,6,3
11486,1,0,0,1,216000,4,4,1,2,1,0,0,1,8,3,2,8,1
11487,0,0,1,2,112500,4,4,1,5,1,0,0,0,8,4,0,6,1
11488,0,0,0,0,67500,1,4,4,2,1,0,0,0,18,1,2,4,1
11489,1,1,1,0,180000,0,4,1,1,1,0,0,0,4,2,2,8,1
11490,0,0,1,0,67500,4,4,1,1,1,0,0,0,3,2,0,4,1
11491,0,0,1,0,171000,4,1,3,1,1,0,0,0,8,1,2,7,1
11492,1,0,0,0,225000,4,4,1,1,1,1,0,0,8,2,2,8,2
11493,1,1,0,1,450000,4,4,1,5,1,0,0,0,18,3,2,8,1
11494,0,0,0,0,67500,4,4,1,5,1,1,1,0,11,2,2,4,3
11495,0,0,1,0,247500,1,4,1,1,1,0,0,0,18,2,2,8,1
11496,0,1,1,0,121500,2,4,1,1,1,1,0,0,18,2,2,7,2
11497,0,0,1,0,81000,1,4,1,1,1,0,0,1,18,2,2,5,1
11498,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,2,8,1
11499,1,0,1,1,112500,4,4,1,1,1,0,0,0,4,3,2,6,1
11500,1,1,1,0,90000,4,4,1,5,1,1,0,0,18,2,2,6,2
11501,0,0,1,0,157500,0,1,1,1,1,0,1,1,11,2,2,7,2
11502,0,0,0,0,135000,0,4,0,5,1,1,1,0,8,2,2,7,3
11503,0,0,0,1,225000,4,4,3,3,1,0,0,1,11,2,2,8,1
11504,0,1,0,0,202500,0,1,1,1,1,0,0,0,8,2,2,8,1
11505,1,1,1,1,427500,4,4,1,1,1,0,1,0,4,3,1,8,2
11506,0,0,0,1,225000,0,4,0,1,1,0,0,0,0,3,1,8,1
11507,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,2,6,2
11508,0,0,1,0,90000,4,4,3,1,1,0,0,0,18,1,2,6,1
11509,0,0,0,1,135000,4,4,1,1,1,0,0,0,18,3,2,7,1
11510,1,0,0,0,225000,0,4,3,1,1,0,1,0,8,1,0,8,2
11511,0,0,1,0,144000,1,4,1,1,1,0,1,0,18,2,1,7,2
11512,0,0,1,0,202500,1,4,1,1,1,0,0,0,18,2,2,8,1
11513,0,0,0,2,193500,0,3,0,1,1,0,0,1,0,4,2,8,1
11514,0,0,1,0,121500,4,4,1,1,1,0,0,0,2,2,2,7,1
11515,0,0,0,0,99000,0,1,3,5,1,0,0,1,18,1,2,6,1
11516,1,1,1,0,135000,4,4,1,5,1,0,0,0,3,2,0,7,1
11517,1,1,0,0,360000,0,2,1,1,1,1,0,0,10,2,1,8,2
11518,0,0,0,0,108000,1,4,1,1,1,0,0,0,18,2,2,6,1
11519,0,0,1,0,180000,1,4,1,1,1,0,1,0,18,2,2,8,2
11520,0,0,0,1,180000,2,4,1,2,1,1,1,0,8,3,1,8,3
11521,1,0,1,0,157500,4,1,1,1,1,0,0,0,18,2,2,7,1
11522,0,0,0,0,135000,4,4,1,1,1,1,1,0,14,2,2,7,3
11523,1,1,0,1,103500,2,4,1,3,1,1,0,0,3,3,2,6,2
11524,0,0,1,2,157500,2,1,1,1,1,0,0,0,0,4,2,7,1
11525,0,0,1,0,157500,4,1,1,1,1,1,1,0,3,2,0,7,3
11526,1,1,0,1,180000,0,4,1,1,1,0,0,0,18,3,2,8,1
11527,0,0,0,0,225000,4,4,2,1,1,0,0,0,14,1,2,8,1
11528,0,0,0,1,202500,4,1,1,1,1,1,0,0,18,3,2,8,2
11529,0,0,0,0,58500,1,4,1,1,1,0,0,0,18,2,2,4,1
11530,0,0,1,2,180000,4,4,1,1,1,1,0,0,3,4,2,8,2
11531,0,0,1,0,90000,2,4,1,1,1,0,0,0,18,2,2,6,1
11532,1,1,1,0,135000,0,4,0,5,1,0,0,0,8,2,2,7,1
11533,1,0,0,0,135000,4,4,3,1,1,0,0,0,2,1,1,7,1
11534,0,0,1,0,90000,1,4,1,1,1,0,0,0,18,2,2,6,1
11535,0,0,0,0,76500,1,4,1,1,1,0,1,0,18,2,1,5,2
11536,0,1,1,0,157500,4,1,1,0,1,1,0,0,0,2,2,7,2
11537,0,1,0,0,202500,4,1,1,1,1,0,0,0,18,2,2,8,1
11538,0,1,0,0,148500,0,1,1,1,1,1,0,0,6,2,1,7,2
11539,0,0,1,0,67500,2,4,1,1,1,0,0,0,18,2,2,4,1
11540,0,0,1,0,76500,1,4,1,2,1,0,0,0,18,2,1,5,1
11541,0,0,1,1,270000,4,4,0,2,1,0,0,0,14,3,0,8,1
11542,1,0,1,0,171000,4,4,1,1,1,0,0,0,4,2,2,7,1
11543,1,1,1,0,225000,4,1,1,1,1,0,0,0,14,2,1,8,1
11544,1,0,0,0,112500,1,4,1,2,1,0,1,0,18,2,2,6,2
11545,0,0,1,0,315000,4,4,1,1,1,0,0,0,12,2,2,8,1
11546,0,1,1,0,135000,0,1,1,1,1,0,0,0,12,2,0,7,1
11547,0,0,1,0,112500,4,4,1,1,1,0,1,0,14,2,2,6,2
11548,0,1,0,2,270000,2,1,1,1,1,1,1,0,18,4,2,8,3
11549,0,0,0,0,292500,0,4,0,1,1,0,0,0,8,2,1,8,1
11550,0,0,1,0,135000,1,4,1,1,1,0,0,0,18,2,2,7,1
11551,1,1,0,1,135000,4,4,1,1,1,1,0,0,8,3,1,7,2
11552,1,1,1,0,112500,4,4,1,1,1,0,0,1,14,2,0,6,1
11553,0,0,1,0,112500,1,3,1,1,1,0,0,0,18,2,2,6,1
11554,1,0,1,1,135000,4,4,1,1,1,1,0,0,8,3,1,7,2
11555,0,0,1,1,117000,0,4,0,1,1,0,0,0,18,3,0,6,1
11556,1,1,1,0,112500,4,4,1,1,1,0,1,0,3,2,2,6,2
11557,1,0,0,0,202500,4,4,3,1,1,1,0,0,8,1,2,8,2
11558,0,0,0,0,202500,4,1,3,1,1,0,0,1,8,1,1,8,1
11559,1,0,1,2,360000,2,1,1,1,1,0,1,0,10,4,1,8,2
11560,1,1,1,0,202500,1,4,1,1,1,0,0,0,18,2,2,8,1
11561,0,0,1,0,67500,1,4,4,1,1,0,0,0,18,1,2,4,1
11562,0,0,0,0,270000,4,1,1,1,1,1,1,0,10,2,2,8,3
11563,1,0,0,1,99000,4,4,3,1,1,0,0,0,8,2,0,6,1
11564,0,0,0,0,74250,4,1,2,2,1,0,1,0,3,1,0,4,2
11565,1,1,1,0,405000,0,4,3,1,1,1,1,0,8,1,2,8,3
11566,0,1,1,0,157500,4,4,1,1,1,0,0,0,10,2,2,7,1
11567,0,0,1,0,135000,2,2,3,5,1,0,1,1,18,1,2,7,2
11568,0,0,1,0,148500,4,1,1,1,1,0,0,0,3,2,2,7,1
11569,0,0,0,0,157500,1,4,1,1,1,0,0,0,18,2,1,7,1
11570,0,0,1,1,94500,4,1,2,1,1,0,1,1,8,2,2,6,2
11571,1,1,0,0,135000,4,4,3,2,1,0,0,0,8,1,2,7,1
11572,0,1,1,0,720000,0,1,2,1,1,1,1,0,10,1,2,8,3
11573,0,0,1,1,157500,4,4,1,1,1,0,0,0,3,3,2,7,1
11574,1,0,0,1,225000,4,1,1,1,1,0,0,0,3,3,2,8,1
11575,0,0,0,1,202500,0,4,2,1,1,0,0,0,14,2,2,8,1
11576,1,0,1,0,112500,1,4,1,1,1,0,1,0,18,2,2,6,2
11577,1,1,1,1,225000,4,4,1,1,1,0,0,0,4,3,2,8,1
11578,1,1,0,1,112500,4,4,1,4,1,1,0,0,8,3,2,6,2
11579,1,1,1,0,198000,4,4,1,1,1,0,0,0,4,2,2,8,1
11580,0,0,0,0,189000,4,4,1,2,1,0,0,0,8,2,2,8,1
11581,1,1,0,0,247500,4,4,1,1,1,0,0,0,4,2,2,8,1
11582,0,0,0,0,45000,4,4,3,1,1,0,0,0,18,1,2,2,1
11583,0,0,1,0,135000,4,2,1,1,1,0,0,1,18,2,2,7,1
11584,0,0,1,0,112500,1,1,3,1,1,0,1,0,18,1,0,6,2
11585,0,0,1,0,67500,1,1,1,1,1,0,0,0,18,2,2,4,1
11586,0,0,1,1,121500,4,1,1,1,1,0,0,0,18,3,2,7,1
11587,0,1,0,0,157500,4,2,3,1,1,1,0,0,10,1,2,7,2
11588,0,0,1,0,382500,0,2,1,2,1,0,0,0,0,2,2,8,1
11589,1,0,1,0,90000,4,4,3,1,1,0,0,0,8,1,2,6,1
11590,1,0,1,0,135000,4,4,1,1,1,0,0,0,8,2,2,7,1
11591,0,1,0,0,315000,0,1,1,1,1,1,1,0,18,2,2,8,3
11592,0,0,1,0,315000,0,4,3,1,1,0,0,0,1,1,1,8,1
11593,1,1,1,0,225000,1,4,1,1,1,0,0,0,18,2,1,8,1
11594,0,1,1,0,135000,4,1,1,1,1,0,1,0,3,2,2,7,2
11595,0,0,1,3,67500,4,4,1,1,1,0,0,0,3,5,1,4,1
11596,1,1,1,1,180000,0,4,1,1,1,0,1,0,6,3,2,8,2
11597,0,0,1,1,180000,0,4,3,1,1,0,0,0,18,2,2,8,1
11598,0,0,1,0,135000,4,4,1,1,1,1,1,0,6,2,2,7,3
11599,0,1,1,0,225000,4,1,0,1,1,0,0,0,14,2,0,8,1
11600,0,1,1,0,180000,2,4,1,1,1,0,0,0,11,2,2,8,1
11601,0,0,0,0,90000,4,4,3,5,1,0,0,0,14,1,2,6,1
11602,1,1,0,0,229500,4,2,1,0,1,0,0,0,8,2,2,8,1
11603,1,1,1,0,270000,4,4,3,1,1,0,0,0,4,1,2,8,1
11604,0,1,1,0,225000,4,4,0,1,1,1,0,0,0,2,1,8,2
11605,1,0,1,0,315000,4,1,1,1,1,1,0,0,8,2,2,8,2
11606,1,1,1,1,148500,4,4,1,1,1,0,0,0,8,3,2,7,1
11607,1,1,1,2,225000,4,4,1,1,1,1,1,0,8,4,2,8,3
11608,0,1,1,0,180000,4,4,1,1,1,0,0,0,12,2,2,8,1
11609,0,0,0,0,162000,0,4,1,1,1,1,0,0,3,2,2,7,2
11610,0,1,1,1,126000,4,1,1,1,1,0,0,0,18,3,2,7,1
11611,0,0,1,0,297000,0,4,3,4,1,0,0,0,8,1,2,8,1
11612,0,1,1,2,112500,4,1,1,1,1,0,0,0,6,4,2,6,1
11613,1,1,1,0,135000,4,4,1,1,1,0,0,0,8,2,2,7,1
11614,1,1,0,1,270000,0,4,0,1,1,0,0,0,18,3,2,8,1
11615,0,0,1,0,148500,1,4,1,1,1,0,0,0,18,2,2,7,1
11616,0,0,1,0,112500,2,4,1,2,1,0,0,0,11,2,2,6,1
11617,1,1,1,2,360000,4,1,1,1,1,1,0,0,3,4,2,8,2
11618,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,2,8,2
11619,0,0,1,0,135000,1,4,4,1,1,0,0,0,18,1,2,7,1
11620,0,0,1,0,270000,4,1,4,1,1,0,0,1,10,1,0,8,1
11621,0,0,0,0,67500,4,4,1,1,1,0,0,0,8,2,2,4,1
11622,1,0,0,2,157500,4,1,1,1,1,0,0,0,8,4,2,7,1
11623,0,0,1,0,202500,0,1,1,1,1,1,1,0,10,2,2,8,3
11624,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,1,8,1
11625,0,0,1,3,225000,0,4,3,1,1,0,0,0,8,4,1,8,1
11626,1,1,0,0,90000,4,4,1,1,1,1,1,0,18,2,2,6,3
11627,1,1,1,0,261000,4,2,1,1,1,0,1,0,10,2,2,8,2
11628,1,1,1,1,112500,4,4,1,1,1,0,0,0,4,3,2,6,1
11629,0,0,0,0,202500,4,4,2,1,1,0,0,0,8,1,2,8,1
11630,0,0,0,2,112500,4,4,1,1,1,0,1,0,18,4,2,6,2
11631,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,2,8,3
11632,0,0,1,0,157500,4,4,1,1,1,0,1,0,17,2,2,7,2
11633,0,0,1,1,126000,0,4,1,1,1,0,0,0,8,3,2,7,1
11634,0,0,1,0,243000,1,4,1,1,1,0,0,1,18,2,0,8,1
11635,0,1,1,0,225000,0,4,3,1,1,0,1,0,6,1,2,8,2
11636,1,1,0,0,135000,0,4,1,1,1,1,0,0,4,2,1,7,2
11637,0,1,1,0,252000,0,1,1,1,1,0,0,0,10,2,1,8,1
11638,0,0,0,0,135000,4,4,1,1,1,0,0,0,12,2,1,7,1
11639,1,0,1,1,562500,4,2,1,1,1,1,1,0,18,3,2,8,3
11640,0,1,1,2,292500,0,1,1,1,1,0,0,0,14,4,0,8,1
11641,0,0,1,0,157500,4,4,1,1,1,1,1,0,18,2,1,7,3
11642,0,1,1,1,157500,1,4,1,1,1,0,1,0,18,3,2,7,2
11643,0,1,1,0,720000,2,1,4,1,1,1,1,0,3,1,1,8,3
11644,0,0,1,0,261000,4,4,1,1,1,0,0,0,8,2,2,8,1
11645,1,0,0,0,166500,4,2,3,2,1,0,0,0,2,1,2,7,1
11646,0,0,1,1,112500,3,4,0,1,1,0,0,0,8,3,2,6,1
11647,0,0,0,0,94500,1,4,0,5,1,0,0,0,18,2,2,6,1
11648,1,1,1,0,157500,4,1,1,1,1,0,0,0,16,2,2,7,1
11649,0,0,1,0,153000,1,4,2,1,1,0,1,0,18,1,2,7,2
11650,0,0,1,0,157500,4,4,1,1,1,0,0,0,14,2,1,7,1
11651,1,0,1,1,135000,4,1,1,1,1,1,1,0,6,3,2,7,3
11652,0,0,1,0,135000,1,4,2,1,1,0,0,0,18,1,2,7,1
11653,0,1,1,1,67500,4,4,1,1,1,1,0,0,18,3,2,4,2
11654,1,0,1,0,112500,4,4,0,1,1,0,0,0,16,2,1,6,1
11655,0,1,1,0,112500,4,4,1,1,1,1,1,0,8,2,2,6,3
11656,0,0,1,0,67500,1,4,1,1,1,0,0,0,18,2,0,4,1
11657,1,1,1,0,315000,4,1,1,1,1,0,0,0,4,2,2,8,1
11658,0,0,1,0,202500,4,4,2,1,1,0,0,0,3,1,2,8,1
11659,0,1,0,1,135000,0,1,3,1,1,0,0,0,0,2,1,7,1
11660,1,1,1,0,180000,0,4,3,1,1,0,0,0,4,1,1,8,1
11661,0,0,1,0,90000,0,2,1,1,1,0,0,0,8,2,2,6,1
11662,0,0,1,0,193500,4,4,1,1,1,0,0,0,18,2,2,8,1
11663,0,0,1,0,157500,1,4,3,1,1,0,0,0,18,1,1,7,1
11664,0,0,1,0,112500,4,2,3,4,1,0,0,0,8,1,2,6,1
11665,0,0,1,0,333000,4,4,0,1,1,0,1,1,3,2,1,8,2
11666,1,0,1,1,225000,4,1,3,5,1,1,0,1,8,2,1,8,2
11667,0,1,0,0,185400,0,4,1,1,1,0,0,0,8,2,0,8,1
11668,1,0,1,1,270000,4,4,1,1,1,0,0,0,18,3,1,8,1
11669,0,1,1,1,234000,0,4,1,1,1,0,0,0,14,3,2,8,1
11670,1,1,0,2,112500,4,4,1,1,1,0,1,0,8,4,2,6,2
11671,0,0,0,0,67500,4,4,1,1,1,1,0,0,16,2,2,4,2
11672,0,0,1,0,225000,4,4,3,1,1,0,0,0,3,1,2,8,1
11673,0,0,1,0,189000,1,4,1,1,1,0,0,0,18,2,0,8,1
11674,0,0,0,0,256500,0,1,1,1,1,0,0,1,5,2,0,8,1
11675,0,1,0,0,202500,0,4,0,5,1,0,1,0,18,2,0,8,2
11676,1,1,0,1,99000,1,4,1,1,1,0,1,0,18,3,1,6,2
11677,1,0,1,0,135000,4,4,1,1,1,0,0,0,8,2,2,7,1
11678,0,0,0,0,72000,4,4,3,1,1,1,0,0,1,1,0,4,2
11679,0,1,0,1,184500,4,1,2,5,1,1,0,0,3,2,2,8,2
11680,0,0,1,1,180000,2,4,3,1,1,0,1,0,11,2,1,8,2
11681,0,1,1,0,202500,1,4,1,1,1,0,0,0,18,2,0,8,1
11682,1,1,0,1,315000,2,1,1,2,1,0,0,0,3,3,1,8,1
11683,1,0,1,2,90000,0,4,1,1,1,1,1,0,8,4,2,6,3
11684,1,1,1,0,256500,0,1,1,1,1,0,0,1,3,2,2,8,1
11685,0,0,1,0,157500,4,1,1,1,1,0,0,1,3,2,2,7,1
11686,0,0,1,0,202500,4,4,0,1,1,0,0,0,14,2,2,8,1
11687,1,1,1,2,85500,4,4,1,1,1,0,0,0,18,4,2,5,1
11688,0,0,0,1,225000,4,4,1,1,1,0,0,0,0,3,2,8,1
11689,0,1,1,0,81000,0,4,3,1,1,0,0,0,18,1,1,5,1
11690,0,1,1,3,90000,1,4,3,0,1,0,0,0,18,4,2,6,1
11691,0,0,1,0,225000,1,4,1,2,1,0,1,0,18,2,2,8,2
11692,0,0,1,0,112500,1,1,3,1,1,0,0,0,18,1,2,6,1
11693,1,1,0,0,234000,4,4,1,1,1,1,1,0,8,2,1,8,3
11694,0,1,1,1,355500,0,4,1,1,1,0,0,0,3,3,2,8,1
11695,0,0,1,0,126000,4,4,2,1,1,1,1,0,1,1,2,7,3
